A,B,CW,DQ,DR,DR51,DR52,DR53,TOTfreq
A68,B51,CW15,DQ6,DR13,NA,DR52,NA,6.52159e-4
A68,B51,CW15,DQ6,DR15,DR51,NA,NA,3.21063e-4
A68,B51,CW15,DQ7,DR11,NA,DR52,NA,2.20731e-4
A68,B51,CW15,DQ8,DR4,NA,NA,DR53,2.00664e-4
A68,B51,CW2,DQ7,DR11,NA,DR52,NA,6.01993e-5
A68,B51,CW2,DQ8,DR4,NA,NA,DR53,1.10365e-4
A68,B51,CW5,DQ6,DR13,NA,DR52,NA,6.01993e-5
A68,B51,CW5,DQ8,DR4,NA,NA,DR53,6.01993e-5
A68,B51,CW7,DQ2,DR7,NA,NA,DR53,6.01993e-5
A68,B52,CW12,DQ6,DR15,DR51,NA,NA,4.01328e-5
A68,B52,CW7,DQ7,DR11,NA,DR52,NA,6.01993e-5
A68,B53,CW4,DQ5,DR1,NA,NA,NA,1.90631e-4
A68,B53,CW4,DQ6,DR13,NA,DR52,NA,0.00165548
A68,B53,CW4,DQ6,DR15,DR51,NA,NA,1.30432e-4
A68,B53,CW4,DQ7,DR11,NA,DR52,NA,6.01993e-5
A68,B55,CW7,DQ5,DR10,NA,NA,NA,2.00664e-5
A68,B55,CW7,DQ7,DR11,NA,DR52,NA,2.00664e-5
A68,B55,CW9,DQ5,DR14,NA,DR52,NA,4.01328e-5
A68,B55,CW9,DQ6,DR13,NA,DR52,NA,6.01993e-5
A68,B55,CW9,DQ8,DR4,NA,NA,DR53,1.20399e-4
A68,B56,CW1,DQ5,DR1,NA,NA,NA,6.01993e-5
A68,B56,CW1,DQ6,DR13,NA,DR52,NA,1.30432e-4
A68,B56,CW1,DQ7,DR4,NA,NA,DR53,6.01993e-5
A68,B57,CW18,DQ6,DR15,DR51,NA,NA,6.01993e-5
A68,B57,CW6,DQ7,DR11,NA,DR52,NA,6.01993e-5
A68,B57,CW6,DQ8,DR4,NA,NA,DR53,2.00664e-5
A68,B57,CW6,DQ9,DR7,NA,NA,DR53,1.00332e-5
A68,B57,CW7,DQ9,DR7,NA,NA,DR53,6.01993e-5
A68,B62,CW4,DQ5,DR10,NA,NA,NA,6.01993e-5
A68,B64,CW8,DQ5,DR1,NA,NA,NA,6.01993e-5
A68,B64,CW8,DQ6,DR15,DR51,NA,NA,7.02325e-5
A68,B64,CW8,DQ7,DR13,NA,DR52,NA,6.01993e-5
A68,B65,CW8,DQ2,DR17,NA,DR52,NA,6.01993e-5
A68,B65,CW8,DQ2,DR7,NA,NA,DR53,1.30432e-4
A68,B65,CW8,DQ5,DR1,NA,NA,NA,0.001585247
A68,B65,CW8,DQ6,DR13,NA,DR52,NA,1.90631e-4
A68,B65,CW8,DQ7,DR11,NA,DR52,NA,1.20399e-4
A68,B65,CW8,DQ7,DR13,NA,DR52,NA,0.003441391
A68,B65,CW8,DQ7,DR4,NA,NA,DR53,7.02325e-5
A68,B65,CW8,DQ8,DR4,NA,NA,DR53,1.90631e-4
A68,B65,CW8,DQ9,DR7,NA,NA,DR53,1.30432e-4
A68,B7,CW15,DQ5,DR10,NA,NA,NA,6.01993e-5
A68,B7,CW7,DQ5,DR1,NA,NA,NA,7.02325e-5
A68,B7,CW7,DQ6,DR15,DR51,NA,NA,0.001073554
A68,B7,CW7,DQ7,DR11,NA,DR52,NA,2.60864e-4
A68,B7,CW7,DQ7,DR4,NA,NA,DR53,6.01993e-5
A68,B7,CW7,DQ9,DR7,NA,NA,DR53,6.01993e-5
A68,B7,CW7,DQ9,DR9,NA,NA,DR53,6.01993e-5
A68,B71,CW10,DQ7,DR8,NA,NA,DR53,6.01993e-5
A68,B71,CW7,DQ2,DR17,NA,DR52,NA,6.01993e-5
A68,B71,CW7,DQ5,DR1,NA,NA,NA,2.00664e-5
A68,B71,CW7,DQ5,DR16,DR51,NA,NA,2.00664e-5
A68,B71,CW7,DQ6,DR15,DR51,NA,NA,6.01993e-5
A68,B71,CW7,DQ7,DR12,NA,DR52,NA,6.01993e-5
A68,B71,CW7,DQ8,DR4,NA,NA,DR53,6.01993e-5
A68,B8,CW4,DQ2,DR17,NA,DR52,NA,6.01993e-5
A68,B8,CW7,DQ2,DR17,NA,DR52,NA,0.001103653
A68,B8,CW7,DQ2,DR7,NA,NA,DR53,7.02325e-5
A68,B8,CW7,DQ6,DR15,DR51,NA,NA,1.80598e-4
A68,B8,CW7,DQ8,DR4,NA,NA,DR53,6.01993e-5
A69,B13,CW6,DQ7,DR11,NA,DR52,NA,6.01993e-5
A69,B55,CW1,DQ7,DR11,NA,DR52,NA,5.11694e-4
A69,B55,CW9,DQ6,DR15,DR51,NA,NA,1.30432e-4
A69,B65,CW8,DQ5,DR1,NA,NA,NA,6.01993e-5
A74,B35,CW4,DQ6,DR13,NA,DR52,NA,6.01993e-5
